MapDate,StateAbbreviation,StatisticFormatID,ValidStart,ValidEnd,D0,D1,D2,D3,D4,None,Missing
20260324,Combine,1,2026-03-24,2026-03-30,100.00,94.33,0.00,0.00,0.00,0.00,0.00
20260317,Combine,1,2026-03-17,2026-03-23,100.00,100.00,0.00,0.00,0.00,0.00,0.00
20260310,Combine,1,2026-03-10,2026-03-16,100.00,100.00,0.00,0.00,0.00,0.00,0.00
20260303,Combine,1,2026-03-03,2026-03-09,100.00,100.00,0.00,0.00,0.00,0.00,0.00
20260224,Combine,1,2026-02-24,2026-03-02,100.00,100.00,0.00,0.00,0.00,0.00,0.00
20260217,Combine,1,2026-02-17,2026-02-23,100.00,100.00,80.39,0.00,0.00,0.00,0.00
20260210,Combine,1,2026-02-10,2026-02-16,100.00,96.92,80.38,0.00,0.00,0.00,0.00
20260203,Combine,1,2026-02-03,2026-02-09,100.00,96.92,80.38,0.00,0.00,0.00,0.00
20260127,Combine,1,2026-01-27,2026-02-02,100.00,96.92,80.38,0.00,0.00,0.00,0.00
20260120,Combine,1,2026-01-20,2026-01-26,100.00,97.03,80.38,0.00,0.00,0.00,0.00
20260113,Combine,1,2026-01-13,2026-01-19,100.00,97.03,80.38,0.00,0.00,0.00,0.00
20260106,Combine,1,2026-01-06,2026-01-12,100.00,95.84,80.38,0.00,0.00,0.00,0.00
20251230,Combine,1,2025-12-30,2026-01-05,100.00,95.84,52.01,0.00,0.00,0.00,0.00
20251223,Combine,1,2025-12-23,2025-12-29,100.00,91.80,52.01,0.00,0.00,0.00,0.00
20251216,Combine,1,2025-12-16,2025-12-22,100.00,91.80,34.68,0.00,0.00,0.00,0.00
20251209,Combine,1,2025-12-09,2025-12-15,100.00,46.42,14.89,0.00,0.00,0.00,0.00
20251202,Combine,1,2025-12-02,2025-12-08,100.00,46.42,16.64,0.00,0.00,0.00,0.00
20251125,Combine,1,2025-11-25,2025-12-01,100.00,46.42,16.64,0.00,0.00,0.00,0.00
20251118,Combine,1,2025-11-18,2025-11-24,100.00,46.42,16.64,0.00,0.00,0.00,0.00
20251111,Combine,1,2025-11-11,2025-11-17,100.00,46.42,16.64,0.00,0.00,0.00,0.00
20251104,Combine,1,2025-11-04,2025-11-10,98.52,46.42,0.00,0.00,0.00,1.48,0.00
20251028,Combine,1,2025-10-28,2025-11-03,100.00,65.29,12.37,0.00,0.00,0.00,0.00
20251021,Combine,1,2025-10-21,2025-10-27,99.51,52.32,4.42,0.00,0.00,0.49,0.00
20251014,Combine,1,2025-10-14,2025-10-20,99.51,36.94,4.42,0.00,0.00,0.49,0.00
20251007,Combine,1,2025-10-07,2025-10-13,86.09,34.19,4.42,0.00,0.00,13.91,0.00
20250930,Combine,1,2025-09-30,2025-10-06,85.71,29.96,0.00,0.00,0.00,14.29,0.00
20250923,Combine,1,2025-09-23,2025-09-29,85.71,22.39,0.00,0.00,0.00,14.29,0.00
20250916,Combine,1,2025-09-16,2025-09-22,87.12,29.49,0.00,0.00,0.00,12.88,0.00
20250909,Combine,1,2025-09-09,2025-09-15,86.33,26.62,0.00,0.00,0.00,13.67,0.00
20250902,Combine,1,2025-09-02,2025-09-08,98.72,0.00,0.00,0.00,0.00,1.28,0.00
20250826,Combine,1,2025-08-26,2025-09-01,53.84,0.00,0.00,0.00,0.00,46.16,0.00
20250819,Combine,1,2025-08-19,2025-08-25,53.84,0.00,0.00,0.00,0.00,46.16,0.00
20250812,Combine,1,2025-08-12,2025-08-18,2.78,0.00,0.00,0.00,0.00,97.22,0.00
20250805,Combine,1,2025-08-05,2025-08-11,0.06,0.00,0.00,0.00,0.00,99.94,0.00
20250729,Combine,1,2025-07-29,2025-08-04,0.05,0.00,0.00,0.00,0.00,99.95,0.00
20250722,Combine,1,2025-07-22,2025-07-28,0.05,0.00,0.00,0.00,0.00,99.95,0.00
20250715,Combine,1,2025-07-15,2025-07-21,0.97,0.00,0.00,0.00,0.00,99.03,0.00
20250708,Combine,1,2025-07-08,2025-07-14,15.10,0.93,0.00,0.00,0.00,84.90,0.00
20250701,Combine,1,2025-07-01,2025-07-07,15.10,0.93,0.00,0.00,0.00,84.90,0.00
20250624,Combine,1,2025-06-24,2025-06-30,17.77,0.93,0.00,0.00,0.00,82.23,0.00
20250617,Combine,1,2025-06-17,2025-06-23,21.37,0.93,0.00,0.00,0.00,78.63,0.00
20250610,Combine,1,2025-06-10,2025-06-16,30.74,1.34,0.00,0.00,0.00,69.26,0.00
20250603,Combine,1,2025-06-03,2025-06-09,45.45,1.34,0.00,0.00,0.00,54.55,0.00
20250527,Combine,1,2025-05-27,2025-06-02,100.00,45.45,0.00,0.00,0.00,0.00,0.00
20250520,Combine,1,2025-05-20,2025-05-26,100.00,63.45,0.23,0.00,0.00,0.00,0.00
20250513,Combine,1,2025-05-13,2025-05-19,100.00,79.51,41.04,0.00,0.00,0.00,0.00
20250506,Combine,1,2025-05-06,2025-05-12,100.00,79.51,42.28,0.00,0.00,0.00,0.00
20250429,Combine,1,2025-04-29,2025-05-05,100.00,79.51,57.89,0.00,0.00,0.00,0.00
20250422,Combine,1,2025-04-22,2025-04-28,100.00,78.99,56.01,0.00,0.00,0.00,0.00
20250415,Combine,1,2025-04-15,2025-04-21,100.00,78.99,56.01,0.00,0.00,0.00,0.00
20250408,Combine,1,2025-04-08,2025-04-14,100.00,100.00,56.01,0.00,0.00,0.00,0.00
20250401,Combine,1,2025-04-01,2025-04-07,100.00,100.00,73.23,0.00,0.00,0.00,0.00
20250325,Combine,1,2025-03-25,2025-03-31,100.00,100.00,73.23,0.00,0.00,0.00,0.00
20250318,Combine,1,2025-03-18,2025-03-24,100.00,100.00,62.41,0.00,0.00,0.00,0.00
20250311,Combine,1,2025-03-11,2025-03-17,100.00,100.00,51.69,0.00,0.00,0.00,0.00
20250304,Combine,1,2025-03-04,2025-03-10,100.00,93.92,39.24,0.00,0.00,0.00,0.00
20250225,Combine,1,2025-02-25,2025-03-03,100.00,93.92,28.13,0.00,0.00,0.00,0.00
20250218,Combine,1,2025-02-18,2025-02-24,100.00,93.92,28.13,0.00,0.00,0.00,0.00
20250211,Combine,1,2025-02-11,2025-02-17,100.00,100.00,44.84,0.00,0.00,0.00,0.00
20250204,Combine,1,2025-02-04,2025-02-10,100.00,100.00,48.08,0.00,0.00,0.00,0.00
20250128,Combine,1,2025-01-28,2025-02-03,100.00,100.00,48.08,0.00,0.00,0.00,0.00
20250121,Combine,1,2025-01-21,2025-01-27,100.00,100.00,48.08,0.00,0.00,0.00,0.00
20250114,Combine,1,2025-01-14,2025-01-20,100.00,100.00,48.08,0.00,0.00,0.00,0.00
20250107,Combine,1,2025-01-07,2025-01-13,100.00,100.00,48.08,0.00,0.00,0.00,0.00
20241231,Combine,1,2024-12-31,2025-01-06,100.00,100.00,48.08,0.00,0.00,0.00,0.00
20241224,Combine,1,2024-12-24,2024-12-30,100.00,100.00,48.08,0.00,0.00,0.00,0.00
20241217,Combine,1,2024-12-17,2024-12-23,100.00,100.00,48.08,0.00,0.00,0.00,0.00
20241210,Combine,1,2024-12-10,2024-12-16,100.00,100.00,76.00,0.00,0.00,0.00,0.00
20241203,Combine,1,2024-12-03,2024-12-09,100.00,100.00,76.00,0.00,0.00,0.00,0.00
20241126,Combine,1,2024-11-26,2024-12-02,100.00,100.00,76.00,0.00,0.00,0.00,0.00
20241119,Combine,1,2024-11-19,2024-11-25,100.00,100.00,76.00,0.00,0.00,0.00,0.00
20241112,Combine,1,2024-11-12,2024-11-18,100.00,86.76,40.36,0.00,0.00,0.00,0.00
20241105,Combine,1,2024-11-05,2024-11-11,100.00,79.78,40.36,0.00,0.00,0.00,0.00
20241029,Combine,1,2024-10-29,2024-11-04,83.59,63.53,0.00,0.00,0.00,16.41,0.00
20241022,Combine,1,2024-10-22,2024-10-28,82.79,0.00,0.00,0.00,0.00,17.21,0.00
20241015,Combine,1,2024-10-15,2024-10-21,65.62,0.00,0.00,0.00,0.00,34.38,0.00
20241008,Combine,1,2024-10-08,2024-10-14,65.62,2.24,0.00,0.00,0.00,34.38,0.00
20241001,Combine,1,2024-10-01,2024-10-07,57.75,1.62,0.00,0.00,0.00,42.25,0.00
20240924,Combine,1,2024-09-24,2024-09-30,97.31,31.09,0.00,0.00,0.00,2.69,0.00
20240917,Combine,1,2024-09-17,2024-09-23,74.40,31.09,0.00,0.00,0.00,25.60,0.00
20240910,Combine,1,2024-09-10,2024-09-16,74.40,31.09,0.00,0.00,0.00,25.60,0.00
20240903,Combine,1,2024-09-03,2024-09-09,74.42,31.09,0.00,0.00,0.00,25.58,0.00
20240827,Combine,1,2024-08-27,2024-09-02,74.42,35.84,5.86,0.00,0.00,25.58,0.00
20240820,Combine,1,2024-08-20,2024-08-26,74.42,35.84,5.86,0.00,0.00,25.58,0.00
20240813,Combine,1,2024-08-13,2024-08-19,95.43,35.84,13.40,0.00,0.00,4.57,0.00
20240806,Combine,1,2024-08-06,2024-08-12,81.91,63.56,42.95,13.35,0.00,18.09,0.00
20240730,Combine,1,2024-07-30,2024-08-05,82.05,63.23,42.95,13.35,0.00,17.95,0.00
20240723,Combine,1,2024-07-23,2024-07-29,82.07,63.23,25.41,13.35,0.00,17.93,0.00
20240716,Combine,1,2024-07-16,2024-07-22,82.09,76.94,25.41,4.22,0.00,17.91,0.00
20240709,Combine,1,2024-07-09,2024-07-15,100.00,65.64,25.41,0.00,0.00,0.00,0.00
20240702,Combine,1,2024-07-02,2024-07-08,100.00,83.81,19.74,0.00,0.00,0.00,0.00
20240625,Combine,1,2024-06-25,2024-07-01,100.00,83.81,0.00,0.00,0.00,0.00,0.00
20240618,Combine,1,2024-06-18,2024-06-24,97.13,10.87,0.00,0.00,0.00,2.87,0.00
20240611,Combine,1,2024-06-11,2024-06-17,63.66,0.00,0.00,0.00,0.00,36.34,0.00
20240604,Combine,1,2024-06-04,2024-06-10,2.65,0.00,0.00,0.00,0.00,97.35,0.00
20240528,Combine,1,2024-05-28,2024-06-03,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20240521,Combine,1,2024-05-21,2024-05-27,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20240514,Combine,1,2024-05-14,2024-05-20,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20240507,Combine,1,2024-05-07,2024-05-13,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20240430,Combine,1,2024-04-30,2024-05-06,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20240423,Combine,1,2024-04-23,2024-04-29,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20240416,Combine,1,2024-04-16,2024-04-22,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20240409,Combine,1,2024-04-09,2024-04-15,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20240402,Combine,1,2024-04-02,2024-04-08,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20240326,Combine,1,2024-03-26,2024-04-01,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20240319,Combine,1,2024-03-19,2024-03-25,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20240312,Combine,1,2024-03-12,2024-03-18,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20240305,Combine,1,2024-03-05,2024-03-11,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20240227,Combine,1,2024-02-27,2024-03-04,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20240220,Combine,1,2024-02-20,2024-02-26,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20240213,Combine,1,2024-02-13,2024-02-19,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20240206,Combine,1,2024-02-06,2024-02-12,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20240130,Combine,1,2024-01-30,2024-02-05,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20240123,Combine,1,2024-01-23,2024-01-29,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20240116,Combine,1,2024-01-16,2024-01-22,0.41,0.00,0.00,0.00,0.00,99.59,0.00
20240109,Combine,1,2024-01-09,2024-01-15,12.21,0.41,0.00,0.00,0.00,87.79,0.00
20240102,Combine,1,2024-01-02,2024-01-08,30.70,0.41,0.00,0.00,0.00,69.30,0.00
20231226,Combine,1,2023-12-26,2024-01-01,41.87,6.16,0.00,0.00,0.00,58.13,0.00
20231219,Combine,1,2023-12-19,2023-12-25,41.70,6.16,0.00,0.00,0.00,58.30,0.00
20231212,Combine,1,2023-12-12,2023-12-18,100.00,24.51,0.00,0.00,0.00,0.00,0.00
20231205,Combine,1,2023-12-05,2023-12-11,100.00,42.01,7.83,0.00,0.00,0.00,0.00
20231128,Combine,1,2023-11-28,2023-12-04,100.00,41.98,7.83,0.00,0.00,0.00,0.00
20231121,Combine,1,2023-11-21,2023-11-27,100.00,47.96,7.76,0.00,0.00,0.00,0.00
20231114,Combine,1,2023-11-14,2023-11-20,100.00,26.83,7.64,0.00,0.00,0.00,0.00
20231107,Combine,1,2023-11-07,2023-11-13,99.68,12.91,7.64,0.00,0.00,0.32,0.00
20231031,Combine,1,2023-10-31,2023-11-06,63.85,11.34,7.64,0.00,0.00,36.15,0.00
20231024,Combine,1,2023-10-24,2023-10-30,17.87,10.05,7.64,0.00,0.00,82.13,0.00
20231017,Combine,1,2023-10-17,2023-10-23,17.87,10.05,7.64,0.00,0.00,82.13,0.00
20231010,Combine,1,2023-10-10,2023-10-16,23.52,10.05,7.64,0.00,0.00,76.48,0.00
20231003,Combine,1,2023-10-03,2023-10-09,23.52,10.05,7.64,0.00,0.00,76.48,0.00
20230926,Combine,1,2023-09-26,2023-10-02,25.93,10.05,7.64,0.00,0.00,74.07,0.00
20230919,Combine,1,2023-09-19,2023-09-25,62.81,18.33,7.98,0.00,0.00,37.19,0.00
20230912,Combine,1,2023-09-12,2023-09-18,44.57,18.33,7.98,0.00,0.00,55.43,0.00
20230905,Combine,1,2023-09-05,2023-09-11,52.64,27.49,7.98,0.00,0.00,47.36,0.00
20230829,Combine,1,2023-08-29,2023-09-04,40.95,23.15,5.99,0.00,0.00,59.05,0.00
20230822,Combine,1,2023-08-22,2023-08-28,40.96,22.93,0.00,0.00,0.00,59.04,0.00
20230815,Combine,1,2023-08-15,2023-08-21,40.96,22.93,0.00,0.00,0.00,59.04,0.00
20230808,Combine,1,2023-08-08,2023-08-14,46.40,29.28,0.00,0.00,0.00,53.60,0.00
20230801,Combine,1,2023-08-01,2023-08-07,79.50,46.46,14.92,0.00,0.00,20.50,0.00
20230725,Combine,1,2023-07-25,2023-07-31,86.73,66.99,14.89,0.00,0.00,13.27,0.00
20230718,Combine,1,2023-07-18,2023-07-24,99.07,66.99,14.89,0.00,0.00,0.93,0.00
20230711,Combine,1,2023-07-11,2023-07-17,100.00,93.42,17.62,0.00,0.00,0.00,0.00
20230704,Combine,1,2023-07-04,2023-07-10,100.00,93.42,20.44,0.00,0.00,0.00,0.00
20230627,Combine,1,2023-06-27,2023-07-03,100.00,93.42,26.74,0.00,0.00,0.00,0.00
20230620,Combine,1,2023-06-20,2023-06-26,100.00,93.42,28.49,0.00,0.00,0.00,0.00
20230613,Combine,1,2023-06-13,2023-06-19,100.00,86.11,0.00,0.00,0.00,0.00,0.00
20230606,Combine,1,2023-06-06,2023-06-12,100.00,71.15,0.00,0.00,0.00,0.00,0.00
20230530,Combine,1,2023-05-30,2023-06-05,94.14,62.13,0.00,0.00,0.00,5.86,0.00
20230523,Combine,1,2023-05-23,2023-05-29,86.79,15.64,0.00,0.00,0.00,13.21,0.00
20230516,Combine,1,2023-05-16,2023-05-22,86.79,15.64,0.00,0.00,0.00,13.21,0.00
20230509,Combine,1,2023-05-09,2023-05-15,90.16,15.64,0.00,0.00,0.00,9.84,0.00
20230502,Combine,1,2023-05-02,2023-05-08,90.16,15.64,0.00,0.00,0.00,9.84,0.00
20230425,Combine,1,2023-04-25,2023-05-01,100.00,98.90,0.00,0.00,0.00,0.00,0.00
20230418,Combine,1,2023-04-18,2023-04-24,100.00,99.66,0.00,0.00,0.00,0.00,0.00
20230411,Combine,1,2023-04-11,2023-04-17,100.00,65.59,0.00,0.00,0.00,0.00,0.00
20230404,Combine,1,2023-04-04,2023-04-10,100.00,28.21,0.00,0.00,0.00,0.00,0.00
20230328,Combine,1,2023-03-28,2023-04-03,85.65,28.21,0.00,0.00,0.00,14.35,0.00
20230321,Combine,1,2023-03-21,2023-03-27,53.77,0.00,0.00,0.00,0.00,46.23,0.00
20230314,Combine,1,2023-03-14,2023-03-20,0.02,0.00,0.00,0.00,0.00,99.98,0.00
20230307,Combine,1,2023-03-07,2023-03-13,0.02,0.00,0.00,0.00,0.00,99.98,0.00
20230228,Combine,1,2023-02-28,2023-03-06,0.02,0.00,0.00,0.00,0.00,99.98,0.00
20230221,Combine,1,2023-02-21,2023-02-27,0.02,0.00,0.00,0.00,0.00,99.98,0.00
20230214,Combine,1,2023-02-14,2023-02-20,0.02,0.00,0.00,0.00,0.00,99.98,0.00
20230207,Combine,1,2023-02-07,2023-02-13,0.02,0.00,0.00,0.00,0.00,99.98,0.00
20230131,Combine,1,2023-01-31,2023-02-06,0.02,0.00,0.00,0.00,0.00,99.98,0.00
20230124,Combine,1,2023-01-24,2023-01-30,0.02,0.00,0.00,0.00,0.00,99.98,0.00
20230117,Combine,1,2023-01-17,2023-01-23,0.02,0.00,0.00,0.00,0.00,99.98,0.00
20230110,Combine,1,2023-01-10,2023-01-16,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20230103,Combine,1,2023-01-03,2023-01-09,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20221227,Combine,1,2022-12-27,2023-01-02,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20221220,Combine,1,2022-12-20,2022-12-26,16.22,0.00,0.00,0.00,0.00,83.78,0.00
20221213,Combine,1,2022-12-13,2022-12-19,90.83,0.00,0.00,0.00,0.00,9.17,0.00
20221206,Combine,1,2022-12-06,2022-12-12,17.03,0.00,0.00,0.00,0.00,82.97,0.00
20221129,Combine,1,2022-11-29,2022-12-05,17.03,0.00,0.00,0.00,0.00,82.97,0.00
20221122,Combine,1,2022-11-22,2022-11-28,17.03,0.00,0.00,0.00,0.00,82.97,0.00
20221115,Combine,1,2022-11-15,2022-11-21,43.46,0.00,0.00,0.00,0.00,56.54,0.00
20221108,Combine,1,2022-11-08,2022-11-14,63.08,0.00,0.00,0.00,0.00,36.92,0.00
20221101,Combine,1,2022-11-01,2022-11-07,0.86,0.00,0.00,0.00,0.00,99.14,0.00
20221025,Combine,1,2022-10-25,2022-10-31,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20221018,Combine,1,2022-10-18,2022-10-24,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20221011,Combine,1,2022-10-11,2022-10-17,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20221004,Combine,1,2022-10-04,2022-10-10,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20220927,Combine,1,2022-09-27,2022-10-03,39.08,0.00,0.00,0.00,0.00,60.92,0.00
20220920,Combine,1,2022-09-20,2022-09-26,39.08,0.00,0.00,0.00,0.00,60.92,0.00
20220913,Combine,1,2022-09-13,2022-09-19,0.49,0.00,0.00,0.00,0.00,99.51,0.00
20220906,Combine,1,2022-09-06,2022-09-12,0.49,0.00,0.00,0.00,0.00,99.51,0.00
20220830,Combine,1,2022-08-30,2022-09-05,0.49,0.00,0.00,0.00,0.00,99.51,0.00
20220823,Combine,1,2022-08-23,2022-08-29,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20220816,Combine,1,2022-08-16,2022-08-22,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20220809,Combine,1,2022-08-09,2022-08-15,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20220802,Combine,1,2022-08-02,2022-08-08,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20220726,Combine,1,2022-07-26,2022-08-01,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20220719,Combine,1,2022-07-19,2022-07-25,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20220712,Combine,1,2022-07-12,2022-07-18,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20220705,Combine,1,2022-07-05,2022-07-11,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20220628,Combine,1,2022-06-28,2022-07-04,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20220621,Combine,1,2022-06-21,2022-06-27,0.50,0.00,0.00,0.00,0.00,99.50,0.00
20220614,Combine,1,2022-06-14,2022-06-20,0.50,0.00,0.00,0.00,0.00,99.50,0.00
20220607,Combine,1,2022-06-07,2022-06-13,0.50,0.00,0.00,0.00,0.00,99.50,0.00
20220531,Combine,1,2022-05-31,2022-06-06,0.50,0.00,0.00,0.00,0.00,99.50,0.00
20220524,Combine,1,2022-05-24,2022-05-30,5.12,0.00,0.00,0.00,0.00,94.88,0.00
20220517,Combine,1,2022-05-17,2022-05-23,5.12,0.00,0.00,0.00,0.00,94.88,0.00
20220510,Combine,1,2022-05-10,2022-05-16,11.18,0.57,0.00,0.00,0.00,88.82,0.00
20220503,Combine,1,2022-05-03,2022-05-09,71.73,0.57,0.00,0.00,0.00,28.27,0.00
20220426,Combine,1,2022-04-26,2022-05-02,71.73,0.57,0.00,0.00,0.00,28.27,0.00
20220419,Combine,1,2022-04-19,2022-04-25,71.73,0.57,0.00,0.00,0.00,28.27,0.00
20220412,Combine,1,2022-04-12,2022-04-18,72.96,3.78,0.00,0.00,0.00,27.04,0.00
20220405,Combine,1,2022-04-05,2022-04-11,79.39,4.36,0.00,0.00,0.00,20.61,0.00
20220329,Combine,1,2022-03-29,2022-04-04,79.39,3.58,0.00,0.00,0.00,20.61,0.00
20220322,Combine,1,2022-03-22,2022-03-28,79.39,3.58,0.00,0.00,0.00,20.61,0.00
20220315,Combine,1,2022-03-15,2022-03-21,100.00,0.00,0.00,0.00,0.00,0.00,0.00
20220308,Combine,1,2022-03-08,2022-03-14,100.00,0.00,0.00,0.00,0.00,0.00,0.00
20220301,Combine,1,2022-03-01,2022-03-07,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20220222,Combine,1,2022-02-22,2022-02-28,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20220215,Combine,1,2022-02-15,2022-02-21,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20220208,Combine,1,2022-02-08,2022-02-14,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20220201,Combine,1,2022-02-01,2022-02-07,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20220125,Combine,1,2022-01-25,2022-01-31,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20220118,Combine,1,2022-01-18,2022-01-24,26.87,0.00,0.00,0.00,0.00,73.13,0.00
20220111,Combine,1,2022-01-11,2022-01-17,28.38,0.00,0.00,0.00,0.00,71.62,0.00
20220104,Combine,1,2022-01-04,2022-01-10,28.65,0.00,0.00,0.00,0.00,71.35,0.00
20211228,Combine,1,2021-12-28,2022-01-03,88.88,0.00,0.00,0.00,0.00,11.12,0.00
20211221,Combine,1,2021-12-21,2021-12-27,88.88,0.00,0.00,0.00,0.00,11.12,0.00
20211214,Combine,1,2021-12-14,2021-12-20,86.81,0.00,0.00,0.00,0.00,13.19,0.00
20211207,Combine,1,2021-12-07,2021-12-13,31.87,0.00,0.00,0.00,0.00,68.13,0.00
20211130,Combine,1,2021-11-30,2021-12-06,1.65,0.00,0.00,0.00,0.00,98.35,0.00
20211123,Combine,1,2021-11-23,2021-11-29,1.10,0.00,0.00,0.00,0.00,98.90,0.00
20211116,Combine,1,2021-11-16,2021-11-22,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20211109,Combine,1,2021-11-09,2021-11-15,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20211102,Combine,1,2021-11-02,2021-11-08,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20211026,Combine,1,2021-10-26,2021-11-01,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20211019,Combine,1,2021-10-19,2021-10-25,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20211012,Combine,1,2021-10-12,2021-10-18,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20211005,Combine,1,2021-10-05,2021-10-11,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20210928,Combine,1,2021-09-28,2021-10-04,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20210921,Combine,1,2021-09-21,2021-09-27,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20210914,Combine,1,2021-09-14,2021-09-20,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20210907,Combine,1,2021-09-07,2021-09-13,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20210831,Combine,1,2021-08-31,2021-09-06,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20210824,Combine,1,2021-08-24,2021-08-30,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20210817,Combine,1,2021-08-17,2021-08-23,17.69,0.00,0.00,0.00,0.00,82.31,0.00
20210810,Combine,1,2021-08-10,2021-08-16,17.69,0.00,0.00,0.00,0.00,82.31,0.00
20210803,Combine,1,2021-08-03,2021-08-09,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20210727,Combine,1,2021-07-27,2021-08-02,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20210720,Combine,1,2021-07-20,2021-07-26,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20210713,Combine,1,2021-07-13,2021-07-19,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20210706,Combine,1,2021-07-06,2021-07-12,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20210629,Combine,1,2021-06-29,2021-07-05,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20210622,Combine,1,2021-06-22,2021-06-28,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20210615,Combine,1,2021-06-15,2021-06-21,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20210608,Combine,1,2021-06-08,2021-06-14,1.77,0.00,0.00,0.00,0.00,98.23,0.00
20210601,Combine,1,2021-06-01,2021-06-07,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20210525,Combine,1,2021-05-25,2021-05-31,100.00,0.00,0.00,0.00,0.00,0.00,0.00
20210518,Combine,1,2021-05-18,2021-05-24,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20210511,Combine,1,2021-05-11,2021-05-17,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20210504,Combine,1,2021-05-04,2021-05-10,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20210427,Combine,1,2021-04-27,2021-05-03,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20210420,Combine,1,2021-04-20,2021-04-26,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20210413,Combine,1,2021-04-13,2021-04-19,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20210406,Combine,1,2021-04-06,2021-04-12,3.14,0.00,0.00,0.00,0.00,96.86,0.00
20210330,Combine,1,2021-03-30,2021-04-05,3.14,0.00,0.00,0.00,0.00,96.86,0.00
20210323,Combine,1,2021-03-23,2021-03-29,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20210316,Combine,1,2021-03-16,2021-03-22,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20210309,Combine,1,2021-03-09,2021-03-15,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20210302,Combine,1,2021-03-02,2021-03-08,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20210223,Combine,1,2021-02-23,2021-03-01,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20210216,Combine,1,2021-02-16,2021-02-22,0.00,0.00,0.00,0.00,0.00,100.00,0.00
20210209,Combine,1,2021-02-09,2021-02-15,0.00,0.00,0.00,0.00,0.00,100.00,0.00
